(array([[16.63199691, 13.20000435, 15.9245    ]]), array([[16.63199691, 13.20000435, 12.3395    ]]))
(array([[18.94799691, 13.20000435, 15.9245    ]]), array([[18.94799691, 13.20000435, 12.3395    ]]))
(array([[21.26399691, 13.20000435, 15.9245    ]]), array([[21.26399691, 13.20000435, 12.3395    ]]))
(array([[22.26941184, 12.06747057, 12.06992492]]), array([[22.26941184, 14.33253812, 15.68492492]]))
(array([[13.15799691, 12.03990027, 12.2691204 ]]), array([[13.15799691, 14.36010842, 15.9958796 ]]))
(array([[15.47140282, 12.04204019, 12.26833333]]), array([[15.47140282, 14.35796851, 15.98833333]]))
(array([[20.10859099, 12.04204019, 12.26833333]]), array([[20.10859099, 14.35796851, 15.98833333]]))
(array([[17.78740282, 12.04204019, 12.26833333]]), array([[17.78740282, 14.35796851, 15.98833333]]))
(array([[ 7.98840691,  8.10000435, 14.2525    ]]), array([[11.41340691,  8.10000435, 14.2525    ]]))
(array([[ 5.56658691,  8.10000435, 14.2525    ]]), array([[ 8.99158691,  8.10000435, 14.2525    ]]))
(array([[ 9.70506271,  8.10000435, 14.96251262]]), array([[12.00372647,  8.10000435, 15.96060126]]))
(array([[ 7.2692071 ,  8.10000435, 14.9902447 ]]), array([[ 9.69056624,  8.10000435, 15.98833333]]))
(array([[ 4.97999691,  8.08081002, 12.4656615 ]]), array([[ 4.97999691,  9.93355083, 16.03100517]]))
(array([[ 7.27949691,  8.10000435, 14.98191137]]), array([[ 9.70049691,  8.10000435, 14.98191137]]))
(array([[11.06790604,  6.95056916, 12.29365416]]), array([[11.06790604,  9.24943953, 14.77556553]]))
(array([[ 3.23999691, 24.60000435, 14.2525    ]]), array([[ 6.71999691, 24.60000435, 14.2525    ]]))
(array([[ 4.97167659,  8.10000435, 14.93732666]]), array([[ 7.35010778,  8.10000435, 15.97014516]]))
(array([[ 6.13777716,  6.95056916, 12.51778023]]), array([[ 6.13777716,  9.24943953, 14.99969159]]))
(array([[ 4.97999691, 35.91997981, 16.005     ]]), array([[ 4.97999691, 16.60897981, 16.005     ]]))
(array([[ 3.23999691, 26.93333768, 14.2525    ]]), array([[ 6.71999691, 26.93333768, 14.2525    ]]))
(array([[ 4.97999691, 24.59797408, 12.50833333]]), array([[ 4.97999691, 26.92978046, 15.98833333]]))
(array([[ 4.97999691, 29.26667101, 15.925     ]]), array([[ 4.97999691, 29.26667101, 12.58      ]]))
(array([[ 4.97999691, 19.19725167, 12.50833333]]), array([[ 4.97999691, 21.8962915 , 15.98833333]]))
(array([[ 4.97999691, 16.65332429, 12.46242288]]), array([[ 4.97999691, 19.22962229, 16.03424379]]))
(array([[ 3.23999691, 21.90000435, 14.2525    ]]), array([[ 6.71999691, 21.90000435, 14.2525    ]]))
(array([[ 4.97999691, 21.90371719, 12.50833333]]), array([[ 4.97999691, 24.60275702, 15.98833333]]))
(array([[ 3.23999691, 19.20000435, 14.2525    ]]), array([[ 6.71999691, 19.20000435, 14.2525    ]]))
(array([[23.57999691,  9.43272314, 12.29607236]]), array([[23.57999691, 10.6723197 , 12.89107266]]))
(array([[23.57999691,  8.00768355, 12.29607231]]), array([[23.57999691,  9.24728156, 12.89106958]]))
(array([[ 3.30749691, 16.68895528, 14.2525    ]]), array([[ 6.65249691, 16.68895528, 14.2525    ]]))
(array([[ 4.97999691,  9.91002217, 12.58      ]]), array([[ 4.97999691,  9.91002217, 15.925     ]]))
(array([[ 5.03499702, 24.59995528, 12.212     ]]), array([[11.87499691, 24.59995528, 12.212     ]]))
(array([[11.99999691, 13.28000435, 14.638     ]]), array([[11.99999691, 14.77000435, 14.638     ]]))
(array([[ 7.85323202, 31.5999708 , 15.23      ]]), array([[ 9.46623202, 31.5999708 , 15.23      ]]))
(array([[ 7.7731558 , 31.60000435, 15.925     ]]), array([[ 7.7731558 , 31.60000435, 12.34      ]]))
(array([[12.07999691, 31.60000435, 12.2375    ]]), array([[23.49999691, 31.60000435, 12.2375    ]]))
(array([[12.07999691, 31.60000435, 16.005     ]]), array([[23.49999691, 31.60000435, 16.005     ]]))
(array([[23.69506808, 31.60000435, 16.005     ]]), array([[25.40906808, 31.60000435, 16.005     ]]))
(array([[23.57999691, 29.77000435, 14.638     ]]), array([[23.57999691, 28.18000435, 14.638     ]]))
(array([[23.57999691, 28.02000435, 14.638     ]]), array([[23.57999691, 26.43000435, 14.638     ]]))
(array([[23.57999691, 26.31000435, 14.638     ]]), array([[23.57999691, 24.64000435, 14.638     ]]))
(array([[11.99999691, 29.77000435, 14.638     ]]), array([[11.99999691, 28.18000435, 14.638     ]]))
(array([[11.99999691, 28.02000435, 14.638     ]]), array([[11.99999691, 26.43000435, 14.638     ]]))
(array([[11.99999691, 26.26950435, 14.638     ]]), array([[11.99999691, 24.67950435, 14.638     ]]))
(array([[11.99999691, 22.49500435, 14.638     ]]), array([[11.99999691, 20.63000435, 14.638     ]]))
(array([[11.99999691, 20.47000435, 14.638     ]]), array([[11.99999691, 18.60500435, 14.638     ]]))
(array([[11.99999691, 18.44500435, 14.638     ]]), array([[11.99999691, 16.58000435, 14.638     ]]))
(array([[23.57999691, 13.24000435, 14.638     ]]), array([[23.57999691, 14.81000435, 14.638     ]]))
(array([[23.57999691, 18.44500435, 14.638     ]]), array([[23.57999691, 16.58000435, 14.638     ]]))
(array([[23.57999691, 20.51000435, 14.638     ]]), array([[23.57999691, 18.56500435, 14.638     ]]))
(array([[23.57999691, 22.57500435, 14.638     ]]), array([[23.57999691, 20.55000435, 14.638     ]]))
(array([[30.59999691, 13.22769445, 12.5       ]]), array([[30.59999691, 27.62869445, 12.5       ]]))
(array([[10.13249697,  3.375     ,  3.76666667]]), array([[10.13249697,  7.92      ,  3.76666667]]))
(array([[1.62500000e+00, 8.45677695e-18, 8.17000000e+00]]), array([[2.22500000e+00, 8.45677695e-18, 8.17000000e+00]]))
(array([[-8.45677695e-18,  9.10000000e+00,  8.17000000e+00]]), array([[-8.45677695e-18,  9.70000000e+00,  8.17000000e+00]]))
(array([[23.49999691,  8.185     , 16.005     ]]), array([[12.07999691,  8.185     , 16.005     ]]))
(array([[23.49999691, 12.62000435, 16.005     ]]), array([[12.07999691, 12.62000435, 16.005     ]]))
(array([[14.31599691, 12.70000435, 16.005     ]]), array([[14.31599691, 13.12000435, 16.005     ]]))
(array([[16.63199691, 12.70000435, 16.005     ]]), array([[16.63199691, 13.12000435, 16.005     ]]))
(array([[18.94799691, 12.70000435, 16.005     ]]), array([[18.94799691, 13.12000435, 16.005     ]]))
(array([[21.26399691, 12.70000435, 16.005     ]]), array([[21.26399691, 13.12000435, 16.005     ]]))
(array([[12.04699691, 12.91000435, 16.005     ]]), array([[14.26899691, 12.91000435, 16.005     ]]))
(array([[14.36299691, 12.91000435, 16.005     ]]), array([[16.58499691, 12.91000435, 16.005     ]]))
(array([[16.67899691, 12.91000435, 16.005     ]]), array([[18.90099691, 12.91000435, 16.005     ]]))
(array([[18.99499691, 12.91000435, 16.005     ]]), array([[21.21699691, 12.91000435, 16.005     ]]))
(array([[21.31099691, 12.91000435, 16.005     ]]), array([[23.53299691, 12.91000435, 16.005     ]]))
(array([[16.94049851, 10.88      ,  8.58      ]]), array([[23.48449851, 10.88      ,  8.58      ]]))
(array([[16.97749702, 33.09163768, 16.12833333]]), array([[18.47749702, 33.09163768, 16.12833333]]))
(array([[16.93862202, 31.68000435, 16.175     ]]), array([[16.93862202, 35.92000435, 16.175     ]]))
(array([[18.51637202, 31.68000435, 16.175     ]]), array([[18.51637202, 35.92000435, 16.175     ]]))
(array([[16.97749702, 33.95837101, 16.12833333]]), array([[18.47749702, 33.95837101, 16.12833333]]))
(array([[21.3355, 16.26  ,  3.89  ]]), array([[16.9805, 16.26  ,  3.89  ]]))
(array([[21.3355    , 14.72454644,  3.89      ]]), array([[16.9805    , 14.72454644,  3.89      ]]))
(array([[17.5485    , 14.31877322,  3.91      ]]), array([[17.5485    , 16.67077322,  3.91      ]]))
(array([[17.03      , 16.25454644,  3.91      ]]), array([[17.03      , 14.72954644,  3.91      ]]))
(array([[19.162     , 16.25454644,  3.91      ]]), array([[19.162     , 14.72954644,  3.91      ]]))
(array([[18.067     , 16.25454644,  3.91      ]]), array([[18.067     , 14.72954644,  3.91      ]]))
(array([[20.257     , 16.25454644,  3.91      ]]), array([[20.257     , 14.72954644,  3.91      ]]))
(array([[18.6145    , 14.31604644,  3.91      ]]), array([[18.6145    , 16.66804644,  3.91      ]]))
(array([[19.7095    , 14.31604644,  3.91      ]]), array([[19.7095    , 16.66804644,  3.91      ]]))
(array([[20.77099851, 14.35254644,  3.91      ]]), array([[20.77099851, 16.63154644,  3.91      ]]))
(array([[21.28499702, 16.25454644,  3.91      ]]), array([[21.28499702, 14.72954644,  3.91      ]]))
(array([[20.71139691, 34.58187065,  3.81      ]]), array([[ 4.80639691, 34.58187065,  3.81      ]]))
(array([[ 7.19999702, 32.97899565,  3.91      ]]), array([[ 7.19999702, 34.51999565,  3.91      ]]))
(array([[ 7.79999702, 32.57399565,  3.91      ]]), array([[ 7.79999702, 34.92599565,  3.91      ]]))
(array([[20.71139691, 32.91812065,  3.81      ]]), array([[ 4.80639691, 32.91812065,  3.81      ]]))
(array([[16.79999702, 32.97899565,  3.86      ]]), array([[16.79999702, 34.52099565,  3.86      ]]))
(array([[ 8.39999702, 32.97899565,  3.91      ]]), array([[ 8.39999702, 34.51999565,  3.91      ]]))
(array([[ 9.59999702, 32.97899565,  3.91      ]]), array([[ 9.59999702, 34.51999565,  3.91      ]]))
(array([[10.79999702, 32.97899565,  3.91      ]]), array([[10.79999702, 34.51999565,  3.91      ]]))
(array([[13.19999702, 32.97899565,  3.91      ]]), array([[13.19999702, 34.51999565,  3.91      ]]))
(array([[14.39999702, 32.97899565,  3.91      ]]), array([[14.39999702, 34.51999565,  3.91      ]]))
(array([[15.59999702, 32.97899565,  3.91      ]]), array([[15.59999702, 34.52099565,  3.91      ]]))
(array([[17.99999702, 32.97899565,  3.91      ]]), array([[17.99999702, 34.52099565,  3.91      ]]))
(array([[19.19999702, 32.97899565,  3.91      ]]), array([[19.19999702, 34.52099565,  3.91      ]]))
(array([[20.39999702, 32.97899565,  3.91      ]]), array([[20.39999702, 34.52099565,  3.91      ]]))
(array([[ 8.99999702, 32.57399565,  3.91      ]]), array([[ 8.99999702, 34.92599565,  3.91      ]]))
(array([[10.19999702, 32.57399565,  3.91      ]]), array([[10.19999702, 34.92599565,  3.91      ]]))
(array([[11.37687681, 32.54456648,  3.91188684]]), array([[11.37687681, 34.89656648,  3.91188684]]))
(array([[12.62311722, 32.60342483,  3.91188684]]), array([[12.62311722, 34.95542483,  3.91188684]]))
(array([[13.79999702, 32.57399565,  3.91      ]]), array([[13.79999702, 34.92599565,  3.91      ]]))
(array([[14.99999702, 32.57399565,  3.91      ]]), array([[14.99999702, 34.92599565,  3.91      ]]))
(array([[16.17687681, 32.54456648,  3.91188684]]), array([[16.17687681, 34.89656648,  3.91188684]]))
(array([[17.42311722, 32.60342483,  3.91188684]]), array([[17.42311722, 34.95542483,  3.91188684]]))
(array([[18.59999702, 32.57399565,  3.91      ]]), array([[18.59999702, 34.92599565,  3.91      ]]))
(array([[19.79999702, 32.57399565,  3.91      ]]), array([[19.79999702, 34.92599565,  3.91      ]]))
(array([[ 5.99999702, 35.48995528,  3.81      ]]), array([[ 5.99999702, 31.80995528,  3.81      ]]))
(array([[ 4.85539691, 32.97899565,  3.91      ]]), array([[ 4.85539691, 34.51999565,  3.91      ]]))
(array([[ 6.62853827, 32.61033118,  3.91165526]]), array([[ 6.62853827, 34.96233118,  3.91165526]]))
(array([[ 5.40064324, 32.53790029,  3.91165526]]), array([[ 5.40064324, 34.88990029,  3.91165526]]))
(array([[15.72,  7.53,  8.42]]), array([[16.82,  7.53,  8.42]]))
(array([[16.86,  7.49,  8.89]]), array([[16.86,  6.37,  8.89]]))
(array([[16.86,  6.29,  8.89]]), array([[16.86,  5.17,  8.89]]))
(array([[16.86,  5.09,  8.89]]), array([[16.86,  3.97,  8.89]]))
(array([[16.86,  7.49,  9.85]]), array([[16.86,  6.37,  9.85]]))
(array([[16.86,  6.29,  9.85]]), array([[16.86,  5.17,  9.85]]))
(array([[16.86,  5.09,  9.85]]), array([[16.86,  3.97,  9.85]]))
(array([[16.86,  3.89,  8.89]]), array([[16.86,  2.77,  8.89]]))
(array([[16.86,  3.89,  9.85]]), array([[16.86,  2.77,  9.85]]))
(array([[16.86,  2.69,  8.89]]), array([[16.86,  1.57,  8.89]]))
(array([[16.86,  2.69,  9.85]]), array([[16.86,  1.57,  9.85]]))
(array([[15.72,  6.33,  8.42]]), array([[16.82,  6.33,  8.42]]))
(array([[15.72,  5.13,  8.42]]), array([[16.82,  5.13,  8.42]]))
(array([[15.72,  3.93,  8.42]]), array([[16.82,  3.93,  8.42]]))
(array([[15.72,  1.53,  8.42]]), array([[16.82,  1.53,  8.42]]))
(array([[15.72,  0.54,  8.42]]), array([[16.82,  0.54,  8.42]]))
(array([[16.86,  1.49,  8.89]]), array([[16.86,  0.58,  8.89]]))
(array([[16.86,  1.49,  9.85]]), array([[16.86,  0.58,  9.85]]))
(array([[15.72,  2.73,  8.42]]), array([[16.82,  2.73,  8.42]]))
(array([[16.86, -0.06,  8.89]]), array([[16.86,  0.5 ,  8.89]]))
(array([[16.3 , -0.06,  8.89]]), array([[16.86, -0.06,  8.89]]))
(array([[15.1 , -0.06,  8.89]]), array([[16.22, -0.06,  8.89]]))
(array([[16.86, -0.06,  9.85]]), array([[16.86,  0.5 ,  9.85]]))
(array([[16.3 , -0.06,  9.85]]), array([[16.86, -0.06,  9.85]]))
(array([[15.1 , -0.06,  9.85]]), array([[16.22, -0.06,  9.85]]))
(array([[-0.06, -0.06,  8.89]]), array([[-0.06,  0.5 ,  8.89]]))
(array([[-0.06, -0.06,  8.89]]), array([[ 0.5 , -0.06,  8.89]]))
(array([[-0.06, -0.06,  9.85]]), array([[-0.06,  0.5 ,  9.85]]))
(array([[-0.06, -0.06,  9.85]]), array([[ 0.5 , -0.06,  9.85]]))
(array([[13.9 , -0.06,  8.89]]), array([[15.02, -0.06,  8.89]]))
(array([[13.9 , -0.06,  9.85]]), array([[15.02, -0.06,  9.85]]))
(array([[12.7 , -0.06,  8.89]]), array([[13.82, -0.06,  8.89]]))
(array([[12.7 , -0.06,  9.85]]), array([[13.82, -0.06,  9.85]]))
(array([[11.5 , -0.06,  8.89]]), array([[12.62, -0.06,  8.89]]))
(array([[11.5 , -0.06,  9.85]]), array([[12.62, -0.06,  9.85]]))
(array([[10.3 , -0.06,  8.89]]), array([[11.42, -0.06,  8.89]]))
(array([[10.3 , -0.06,  9.85]]), array([[11.42, -0.06,  9.85]]))
(array([[ 9.1 , -0.06,  8.89]]), array([[10.22, -0.06,  8.89]]))
(array([[ 9.1 , -0.06,  9.85]]), array([[10.22, -0.06,  9.85]]))
(array([[ 7.9 , -0.06,  8.89]]), array([[ 9.02, -0.06,  8.89]]))
(array([[ 7.9 , -0.06,  9.85]]), array([[ 9.02, -0.06,  9.85]]))
(array([[ 6.7 , -0.06,  8.89]]), array([[ 7.82, -0.06,  8.89]]))
(array([[ 6.7 , -0.06,  9.85]]), array([[ 7.82, -0.06,  9.85]]))
(array([[ 5.5 , -0.06,  8.89]]), array([[ 6.62, -0.06,  8.89]]))
(array([[ 5.5 , -0.06,  9.85]]), array([[ 6.62, -0.06,  9.85]]))
(array([[ 4.3 , -0.06,  8.89]]), array([[ 5.42, -0.06,  8.89]]))
(array([[ 4.3 , -0.06,  9.85]]), array([[ 5.42, -0.06,  9.85]]))
(array([[ 3.1 , -0.06,  8.89]]), array([[ 4.22, -0.06,  8.89]]))
(array([[ 3.1 , -0.06,  9.85]]), array([[ 4.22, -0.06,  9.85]]))
(array([[ 1.9 , -0.06,  8.89]]), array([[ 3.02, -0.06,  8.89]]))
(array([[ 1.9 , -0.06,  9.85]]), array([[ 3.02, -0.06,  9.85]]))
(array([[ 1.24, -0.06,  8.89]]), array([[ 1.82, -0.06,  8.89]]))
(array([[ 1.24, -0.06,  9.85]]), array([[ 1.82, -0.06,  9.85]]))
(array([[ 0.58, -0.06,  8.89]]), array([[ 1.16, -0.06,  8.89]]))
(array([[ 0.58, -0.06,  9.85]]), array([[ 1.16, -0.06,  9.85]]))
(array([[-0.06,  1.7 ,  8.89]]), array([[-0.06,  0.58,  8.89]]))
(array([[-0.06,  2.9 ,  8.89]]), array([[-0.06,  1.78,  8.89]]))
(array([[-0.06,  4.1 ,  8.89]]), array([[-0.06,  2.98,  8.89]]))
(array([[-0.06,  5.3 ,  8.89]]), array([[-0.06,  4.18,  8.89]]))
(array([[-0.06,  6.5 ,  8.89]]), array([[-0.06,  5.38,  8.89]]))
(array([[-0.06,  7.7 ,  8.89]]), array([[-0.06,  6.58,  8.89]]))
(array([[-0.06,  8.9 ,  8.89]]), array([[-0.06,  7.78,  8.89]]))
(array([[-0.06,  1.7 ,  9.85]]), array([[-0.06,  0.58,  9.85]]))
(array([[-0.06,  2.9 ,  9.85]]), array([[-0.06,  1.78,  9.85]]))
(array([[-0.06,  4.1 ,  9.85]]), array([[-0.06,  2.98,  9.85]]))
(array([[-0.06,  5.3 ,  9.85]]), array([[-0.06,  4.18,  9.85]]))
(array([[-0.06,  6.5 ,  9.85]]), array([[-0.06,  5.38,  9.85]]))
(array([[-0.06,  7.7 ,  9.85]]), array([[-0.06,  6.58,  9.85]]))
(array([[-0.06,  8.9 ,  9.85]]), array([[-0.06,  7.78,  9.85]]))
(array([[-0.06, 10.1 ,  8.89]]), array([[-0.06,  8.98,  8.89]]))
(array([[-0.06, 10.1 ,  9.85]]), array([[-0.06,  8.98,  9.85]]))
(array([[-0.06, 11.3 ,  8.89]]), array([[-0.06, 10.18,  8.89]]))
(array([[-0.06, 11.3 ,  9.85]]), array([[-0.06, 10.18,  9.85]]))
(array([[-0.06, 12.5 ,  8.89]]), array([[-0.06, 11.38,  8.89]]))
(array([[-0.06, 12.5 ,  9.85]]), array([[-0.06, 11.38,  9.85]]))
(array([[-0.06, 13.7 ,  8.89]]), array([[-0.06, 12.58,  8.89]]))
(array([[-0.06, 13.7 ,  9.85]]), array([[-0.06, 12.58,  9.85]]))
(array([[-0.06, 14.9 ,  8.89]]), array([[-0.06, 13.78,  8.89]]))
(array([[-0.06, 14.9 ,  9.85]]), array([[-0.06, 13.78,  9.85]]))
(array([[-0.06, 15.92,  8.89]]), array([[-0.06, 14.98,  8.89]]))
(array([[-0.06, 15.92,  9.85]]), array([[-0.06, 14.98,  9.85]]))
(array([[-0.06, 16.  ,  8.89]]), array([[-0.06, 16.56,  8.89]]))
(array([[-0.06, 16.56,  8.89]]), array([[ 0.5 , 16.56,  8.89]]))
(array([[-0.06, 16.  ,  9.85]]), array([[-0.06, 16.56,  9.85]]))
(array([[-0.06, 16.56,  9.85]]), array([[ 0.5 , 16.56,  9.85]]))
(array([[ 0.57999702, 16.56      ,  8.89      ]]), array([[ 1.23499702, 16.56      ,  8.89      ]]))
(array([[15.06,  1.08,  8.42]]), array([[15.06, -0.02,  8.42]]))
(array([[13.86,  1.08,  8.42]]), array([[13.86, -0.02,  8.42]]))
(array([[16.26,  1.08,  8.42]]), array([[16.26, -0.02,  8.42]]))
(array([[ 0.57999702, 16.56      ,  9.85      ]]), array([[ 1.23499702, 16.56      ,  9.85      ]]))
(array([[ 1.31499403, 16.56      ,  8.89      ]]), array([[ 1.96999403, 16.56      ,  8.89      ]]))
(array([[ 1.31499403, 16.56      ,  9.85      ]]), array([[ 1.96999403, 16.56      ,  9.85      ]]))
(array([[ 2.04999702, 16.56      ,  8.89      ]]), array([[ 3.16999702, 16.56      ,  8.89      ]]))
(array([[ 2.04999702, 16.56      ,  9.85      ]]), array([[ 3.16999702, 16.56      ,  9.85      ]]))
(array([[ 3.24999702, 16.56      ,  8.89      ]]), array([[ 4.36999702, 16.56      ,  8.89      ]]))
(array([[ 3.24999702, 16.56      ,  9.85      ]]), array([[ 4.36999702, 16.56      ,  9.85      ]]))
(array([[1.08, 2.94, 8.42]]), array([[-0.02,  2.94,  8.42]]))
(array([[1.08, 1.74, 8.42]]), array([[-0.02,  1.74,  8.42]]))
(array([[1.08, 0.54, 8.42]]), array([[-0.02,  0.54,  8.42]]))
(array([[1.08, 4.14, 8.42]]), array([[-0.02,  4.14,  8.42]]))
(array([[1.08, 5.34, 8.42]]), array([[-0.02,  5.34,  8.42]]))
(array([[1.08, 6.54, 8.42]]), array([[-0.02,  6.54,  8.42]]))
(array([[1.08, 7.74, 8.42]]), array([[-0.02,  7.74,  8.42]]))
(array([[1.08, 8.94, 8.42]]), array([[-0.02,  8.94,  8.42]]))
(array([[ 1.08, 10.14,  8.42]]), array([[-0.02, 10.14,  8.42]]))
(array([[ 1.08, 11.34,  8.42]]), array([[-0.02, 11.34,  8.42]]))
(array([[ 1.08, 12.54,  8.42]]), array([[-0.02, 12.54,  8.42]]))
(array([[ 1.08, 13.74,  8.42]]), array([[-0.02, 13.74,  8.42]]))
(array([[ 1.08, 14.94,  8.42]]), array([[-0.02, 14.94,  8.42]]))
(array([[ 1.08, 15.96,  8.42]]), array([[-0.02, 15.96,  8.42]]))
(array([[12.66,  1.08,  8.42]]), array([[12.66, -0.02,  8.42]]))
(array([[11.46,  1.08,  8.42]]), array([[11.46, -0.02,  8.42]]))
(array([[10.26,  1.08,  8.42]]), array([[10.26, -0.02,  8.42]]))
(array([[9.06, 1.08, 8.42]]), array([[ 9.06, -0.02,  8.42]]))
(array([[7.86, 1.08, 8.42]]), array([[ 7.86, -0.02,  8.42]]))
(array([[6.66, 1.08, 8.42]]), array([[ 6.66, -0.02,  8.42]]))
(array([[5.46, 1.08, 8.42]]), array([[ 5.46, -0.02,  8.42]]))
(array([[4.26, 1.08, 8.42]]), array([[ 4.26, -0.02,  8.42]]))
(array([[3.06, 1.08, 8.42]]), array([[ 3.06, -0.02,  8.42]]))
(array([[1.86, 1.08, 8.42]]), array([[ 1.86, -0.02,  8.42]]))
(array([[1.2 , 1.08, 8.42]]), array([[ 1.2 , -0.02,  8.42]]))
(array([[0.54, 1.08, 8.42]]), array([[ 0.54, -0.02,  8.42]]))
(array([[ 0.54, 16.52,  8.42]]), array([[ 0.54, 15.42,  8.42]]))
(array([[ 1.27499702, 16.52      ,  8.42      ]]), array([[ 1.27499702, 15.42      ,  8.42      ]]))
(array([[ 2.00999702, 16.52      ,  8.42      ]]), array([[ 2.00999702, 15.42      ,  8.42      ]]))
(array([[ 3.20999702, 16.52      ,  8.42      ]]), array([[ 3.20999702, 15.42      ,  8.42      ]]))
(array([[ 4.40999702, 16.52      ,  8.42      ]]), array([[ 4.40999702, 15.42      ,  8.42      ]]))
(array([[23.65999691, 30.94999566, 14.9178    ]]), array([[11.91999691, 30.94999566, 14.9178    ]]))
(array([[23.65999691, 13.66999566, 14.9178    ]]), array([[11.91999691, 13.66999566, 14.9178    ]]))
(array([[-0.30655745, 22.90525751, -0.27      ]]), array([[-0.30655745, 27.04525751, -0.27      ]]))
(array([[23.57999691,  9.17428789, 12.85499859]]), array([[23.57999691,  9.17428789, 12.85499859]]))
(array([[23.57999691, 10.52701943, 15.50216206]]), array([[23.57999691, 12.09311138, 15.98216206]]))
(array([[23.57999691, 11.10966196, 12.2948853 ]]), array([[23.57999691, 12.22599503, 12.88988571]]))
(array([[23.57999691, 10.57270656, 12.27480348]]), array([[23.57999691, 11.02269602, 12.86980389]]))
(array([[11.99999691, 10.09766435, 14.638     ]]), array([[11.99999691, 11.46966435, 14.638     ]]))
(array([[ 6.39299702, 10.21002217,  3.8       ]]), array([[ 6.39299702, 12.58002217,  3.8       ]]))
(array([[ 6.38099702, 11.02662217,  3.8       ]]), array([[ 5.09999702, 11.02662217,  3.8       ]]))
(array([[ 7.27299702, 10.21002217,  3.8       ]]), array([[ 7.27299702, 12.58002217,  3.8       ]]))
(array([[ 7.62799697, 10.21002217,  3.8       ]]), array([[ 7.62799697, 12.58002217,  3.8       ]]))
(array([[ 6.42499702, 11.02662217,  3.8       ]]), array([[ 7.24099702, 11.02662217,  3.8       ]]))
(array([[ 7.30549699, 11.02662217,  3.8       ]]), array([[ 7.59549699, 11.02662217,  3.8       ]]))
(array([[ 5.78599702, 11.41237217,  3.8       ]]), array([[ 6.36099702, 11.41237217,  3.8       ]]))
(array([[ 7.30549699, 11.41237217,  3.8       ]]), array([[ 7.59549699, 11.41237217,  3.8       ]]))
(array([[ 5.81799702, 11.05899717,  3.8       ]]), array([[ 5.81799702, 11.37999717,  3.8       ]]))
(array([[ 6.42499702, 11.41237217,  3.8       ]]), array([[ 7.24099702, 11.41237217,  3.8       ]]))
(array([[ 6.39299702, 10.99371131,  8.59      ]]), array([[ 6.39299702, 12.55971131,  8.59      ]]))
(array([[ 7.27099702, 10.9816077 ,  8.59      ]]), array([[ 5.09999702, 10.9816077 ,  8.59      ]]))
(array([[ 7.28299702, 10.21002217,  8.59      ]]), array([[ 7.28299702, 12.58002217,  8.59      ]]))
(array([[ 7.62799697, 10.21002217,  8.59      ]]), array([[ 7.62799697, 12.58002217,  8.59      ]]))
(array([[ 7.31549699, 10.9816077 ,  8.59      ]]), array([[ 7.59549699, 10.9816077 ,  8.59      ]]))
(array([[ 5.78599702, 11.41237217,  8.59      ]]), array([[ 6.36099702, 11.41237217,  8.59      ]]))
(array([[ 5.81799702, 11.01398993,  8.59      ]]), array([[ 5.81799702, 11.37998993,  8.59      ]]))
(array([[ 6.42499702, 11.41237217,  8.59      ]]), array([[ 7.25099702, 11.41237217,  8.59      ]]))
(array([[ 6.71799702, 10.23046131,  8.59      ]]), array([[ 6.71799702, 10.96946131,  8.59      ]]))
(array([[ 6.39299702, 10.99371131, 12.31      ]]), array([[ 6.39299702, 12.55971131, 12.31      ]]))
(array([[ 7.27099702, 10.9816077 , 12.31      ]]), array([[ 5.09999702, 10.9816077 , 12.31      ]]))
(array([[ 7.28299702, 10.21002217, 12.31      ]]), array([[ 7.28299702, 12.58002217, 12.31      ]]))
(array([[ 7.62799697, 10.21002217, 12.31      ]]), array([[ 7.62799697, 12.58002217, 12.31      ]]))
(array([[ 7.31549699, 10.9816077 , 12.31      ]]), array([[ 7.59549699, 10.9816077 , 12.31      ]]))
(array([[ 5.78599702, 11.41237217, 12.31      ]]), array([[ 6.36099702, 11.41237217, 12.31      ]]))
(array([[ 5.81799702, 11.01398993, 12.31      ]]), array([[ 5.81799702, 11.37998993, 12.31      ]]))
(array([[ 6.42499702, 11.41237217, 12.31      ]]), array([[ 7.25099702, 11.41237217, 12.31      ]]))
(array([[ 6.71799702, 10.23046131, 12.31      ]]), array([[ 6.71799702, 10.96946131, 12.31      ]]))
(array([[ 7.59574698, 11.41237217, 12.31      ]]), array([[ 7.31574698, 11.41237217, 12.31      ]]))
(array([[ 7.59574698, 11.41237217, 15.95      ]]), array([[ 7.31574698, 11.41237217, 15.95      ]]))
(array([[27.46407418, 27.49999565,  3.87      ]]), array([[27.46407418, 30.07999565,  3.87      ]]))
(array([[28.45967418, 27.49999565,  3.87      ]]), array([[28.45967418, 30.07999565,  3.87      ]]))
(array([[29.45967418, 27.49999565,  3.87      ]]), array([[29.45967418, 30.07999565,  3.87      ]]))
(array([[28.49167418, 28.10701394,  3.87      ]]), array([[29.42767418, 28.10701394,  3.87      ]]))
(array([[28.49167418, 29.05701394,  3.87      ]]), array([[29.42767418, 29.05701394,  3.87      ]]))
(array([[28.49167418, 30.00799565,  3.87      ]]), array([[29.42767418, 30.00799565,  3.87      ]]))
(array([[28.42737418, 28.10701394,  3.87      ]]), array([[27.49637418, 28.10701394,  3.87      ]]))
(array([[28.42737418, 29.05701394,  3.87      ]]), array([[27.49637418, 29.05701394,  3.87      ]]))
